0,75,traj_iteration,strict,RK45,5,2,9,13.177207674831152,62.34460848197341,0.028045422964959522,0.011679158213705132
0,75,traj_iteration,strict,RK45,5,1,11,15.54307122901082,62.34460848197341,0.028079145484434062,0.011719171962430778
0,75,traj_iteration,strict,RK45,5,0.5,11,15.543073784559965,62.34460848197341,0.028079145484434062,0.011719171962430778
0,75,traj_iteration,none,RK45,5,2,6,95.20464040338993,62.34460848197341,0.01003689945886131,0.003953666959298697
0,75,traj_iteration,none,RK45,5,1,8,124.5302861072123,62.34460848197341,0.004011185508134727,0.0020885847293703698
0,75,traj_iteration,none,RK45,5,0.5,10,153.84503750130534,62.34460848197341,0.0018718746856432027,0.0009726794033385173
0,75,discrete_step,strict,RK45,5,0.1,0.39791889941203684,1.6076864525675774,62.34460848197341,0.05400513124517594,0.010138166219030595
0,75,discrete_step,none,RK45,5,0.1,0.39791889941203684,17.926371596753597,62.34460848197341,0.03217292822478501,0.008251472126684655
0,75,discrete_step,strict,RK45,5,0.05,0.19895944970601842,1.788815964013338,62.34460848197341,0.05752155694662315,0.010772572037376126
0,75,discrete_step,none,RK45,5,0.05,0.19895944970601842,22.332504462450743,62.34460848197341,0.01939561908053603,0.005770669136519836
0,75,discrete_step,strict,RK45,5,0.025,0.09947972485300921,2.691255856305361,62.34460848197341,0.06151774991607494,0.011305354987456152
0,75,discrete_step,none,RK45,5,0.025,0.09947972485300921,29.02766939625144,62.34460848197341,0.010366969266659146,0.003606970103758562
0,75,traj_iteration,strict,RK45,10,2,9,6.146023653447628,62.34460848197341,0.027472480929082884,0.009362442496897404
0,75,traj_iteration,strict,RK45,10,1,10,6.7170055732131,62.34460848197341,0.0275622778702218,0.009363428347377292
0,75,traj_iteration,strict,RK45,10,0.5,11,7.290667366236448,62.34460848197341,0.027587407094359914,0.00936355710341666
0,75,traj_iteration,none,RK45,10,2,6,88.31356778740883,62.34460848197341,0.00813444799453168,0.00350276807612826
0,75,traj_iteration,none,RK45,10,1,8,117.21838170662522,62.34460848197341,0.0029481817403185914,0.0016729119302310344
0,75,traj_iteration,none,RK45,10,0.5,10,146.03773177787662,62.34460848197341,0.001415280644162156,0.0007232098374804278
0,75,discrete_step,strict,RK45,10,0.1,0.39791889941203684,0.9036975875496864,62.34460848197341,0.05507985856695802,0.011377129186987647
0,75,discrete_step,none,RK45,10,0.1,0.39791889941203684,18.042349949479103,62.34460848197341,0.029935179878602926,0.007952108572329733
0,75,discrete_step,strict,RK45,10,0.05,0.19895944970601842,1.006776824593544,62.34460848197341,0.0590132074091554,0.011845290530334623
0,75,discrete_step,none,RK45,10,0.05,0.19895944970601842,22.37614357098937,62.34460848197341,0.017822410548395378,0.005512441895131207
0,75,discrete_step,strict,RK45,10,0.025,0.09947972485300921,1.4671714082360268,62.34460848197341,0.0627673562654476,0.012465245053766595
0,75,discrete_step,none,RK45,10,0.025,0.09947972485300921,28.72569139301777,62.34460848197341,0.009449775620719756,0.0033975499430483323
0,75,traj_iteration,strict,RK45,15,2,9,3.9545473977923393,62.34460848197341,0.019742912003160962,0.007309558146058984
0,75,traj_iteration,strict,RK45,15,1,10,4.351502023637295,62.34460848197341,0.019720611636356092,0.00730955804404368
0,75,traj_iteration,strict,RK45,15,0.5,11,4.7508960627019405,62.34460848197341,0.01973084399354659,0.007309558039900761
0,75,traj_iteration,none,RK45,15,2,6,87.72070115804672,62.34460848197341,0.006373143898610538,0.0030005469374523317
0,75,traj_iteration,none,RK45,15,1,8,116.32215468585491,62.34460848197341,0.002187492399211937,0.0012880621921674597
0,75,traj_iteration,none,RK45,15,0.5,9,130.83631810173392,62.34460848197341,0.0014900952417530272,0.0008167543535136375
0,75,discrete_step,strict,RK45,15,0.1,0.39791889941203684,0.5983853600919247,62.34460848197341,0.05526032706353839,0.010811567649981785
0,75,discrete_step,none,RK45,15,0.1,0.39791889941203684,18.2196185849607,62.34460848197341,0.027702173243806423,0.007532768404313267
0,75,discrete_step,strict,RK45,15,0.05,0.19895944970601842,0.6751150153577328,62.34460848197341,0.05935724603888795,0.01156925485235614
0,75,discrete_step,none,RK45,15,0.05,0.19895944970601842,22.253468357026577,62.34460848197341,0.01628126532426841,0.005157322049739028
0,75,discrete_step,strict,RK45,15,0.025,0.09947972485300921,0.9866064116358757,62.34460848197341,0.0629435764285441,0.012179822113952504
0,75,discrete_step,none,RK45,15,0.025,0.09947972485300921,28.786881733685732,62.34460848197341,0.00852778834699761,0.003153705607146533
0,75,traj_iteration,strict,BDF,5,2,9,17.085414987057447,966.7917785532773,0.02809765853398398,0.01171917328295734
0,75,traj_iteration,strict,BDF,5,1,11,20.578045446425676,966.7917785532773,0.02814953197436225,0.0117635520993732
0,75,traj_iteration,strict,BDF,5,0.5,11,20.578047268092632,966.7917785532773,0.02814953197436225,0.0117635520993732
0,75,traj_iteration,none,BDF,5,2,6,487.3617588430643,966.7917785532773,0.009983035198937331,0.003969389549619369
0,75,traj_iteration,none,BDF,5,1,8,657.7902514822781,966.7917785532773,0.003944304317667545,0.0020881759853248767
0,75,traj_iteration,none,BDF,5,0.5,10,831.3577071242034,966.7917785532773,0.0018103476588273095,0.0009704938034544067
0,75,discrete_step,strict,BDF,5,0.1,0.39791889941203684,4.48469203710556,966.7917785532773,0.054007091936308885,0.010136586745647795
0,75,discrete_step,none,BDF,5,0.1,0.39791889941203684,148.26036504283547,966.7917785532773,0.032172064212542956,0.008228745276312288
0,75,discrete_step,strict,BDF,5,0.05,0.19895944970601842,4.8908064141869545,966.7917785532773,0.05752279304342797,0.010774962026394129
0,75,discrete_step,none,BDF,5,0.05,0.19895944970601842,226.93595468625426,966.7917785532773,0.019416562433906232,0.0057721674992377205
0,75,discrete_step,strict,BDF,5,0.025,0.09947972485300921,6.961118198931217,966.7917785532773,0.06151768411223049,0.011307375404662619
0,75,discrete_step,none,BDF,5,0.025,0.09947972485300921,397.3343163281679,966.7917785532773,0.01045587585197353,0.003642075911430384
0,75,traj_iteration,strict,BDF,10,2,9,11.908534649759531,966.7917785532773,0.02748401056639289,0.009378721818025437
0,75,traj_iteration,strict,BDF,10,1,10,13.151405945420265,966.7917785532773,0.027589008998389106,0.009380479419426607
0,75,traj_iteration,strict,BDF,10,0.5,11,14.399007521569729,966.7917785532773,0.027626223304867803,0.009380781285784179
0,75,traj_iteration,none,BDF,10,2,6,841.7705557905138,966.7917785532773,0.008190340311195156,0.0034708157678133887
0,75,traj_iteration,none,BDF,10,1,8,1133.227657046169,966.7917785532773,0.0030040456040666165,0.0016211328727637787
0,75,traj_iteration,none,BDF,10,0.5,9,1273.7085752785206,966.7917785532773,0.001968410034006664,0.001069175605799157
