0,75,traj_iteration,strict,RK45,5,2,7,9.637344315648079,41.25084104761481,0.014968766764769777,0.0061180368088715785
0,75,traj_iteration,strict,RK45,5,1,9,11.993990693241358,41.25084104761481,0.012227879323447327,0.006134014565681238
0,75,traj_iteration,strict,RK45,5,0.5,11,14.213953018188477,41.25084104761481,0.011775083046611708,0.006134088575091396
0,75,discrete_step,strict,RK45,5,0.1,0.39791889941203684,1.677648190408945,41.25084104761481,0.054501399371610346,0.010165932756628597
0,75,discrete_step,strict,RK45,5,0.05,0.19895944970601842,1.9151903875172138,41.25084104761481,0.05786471897534187,0.01091465684925788
0,75,discrete_step,strict,RK45,5,0.025,0.09947972485300921,2.857510481029749,41.25084104761481,0.06171978886623942,0.011639477183513209
0,75,traj_iteration,strict,RK45,10,2,9,6.831350952386856,41.25084104761481,0.021610597552668708,0.010278946160267968
0,75,traj_iteration,strict,RK45,10,1,10,7.4691171906888485,41.25084104761481,0.02158523570169595,0.010279115942497318
0,75,traj_iteration,strict,RK45,10,0.5,11,8.103439252823591,41.25084104761481,0.021586591081637258,0.010279128946843208
0,75,discrete_step,strict,RK45,10,0.1,0.39791889941203684,0.9758471585810184,41.25084104761481,0.05519231604343764,0.01153075522344925
0,75,discrete_step,strict,RK45,10,0.05,0.19895944970601842,1.1022558324038982,41.25084104761481,0.059126477480204546,0.01203020483640161
0,75,discrete_step,strict,RK45,10,0.025,0.09947972485300921,1.5752222388982773,41.25084104761481,0.06283078539537304,0.012575131807121002
0,75,traj_iteration,strict,RK45,15,2,9,4.387559097260237,41.25084104761481,0.018783243628164664,0.0070843051853667054
0,75,traj_iteration,strict,RK45,15,1,10,4.810540787875652,41.25084104761481,0.018745581145532972,0.0070842730387088056
0,75,traj_iteration,strict,RK45,15,0.5,11,5.227092869579792,41.25084104761481,0.01873517875601145,0.0070842708713243835
0,75,discrete_step,strict,RK45,15,0.1,0.39791889941203684,0.6382191628217697,41.25084104761481,0.05536545818925081,0.011161903963995901
0,75,discrete_step,strict,RK45,15,0.05,0.19895944970601842,0.7371783703565598,41.25084104761481,0.059420911995143516,0.011774875517836961
0,75,discrete_step,strict,RK45,15,0.025,0.09947972485300921,1.0500887483358383,41.25084104761481,0.06298114347774736,0.012290763719302662
