model,solution_method,spatial_simplification,ode_method,stations_per_cell,delta_t_ratio_or_epsilon,delta_t_or_n_iterations,time,std_time,error_sum_metric,error_max_metric
0,76,traj_iteration,strict,RK45,5,2,11,13.681027509272099,47.327127419412136,0.04544201723685206,0.011082988246730026
0,76,traj_iteration,strict,RK45,5,1,11,13.681029822677374,47.327127419412136,0.04544201723685206,0.011082988246730026
0,76,traj_iteration,strict,RK45,5,0.5,11,13.681030698120594,47.327127419412136,0.04544201723685206,0.011082988246730026
0,76,traj_iteration,none,RK45,5,2,6,110.23164265602827,47.327127419412136,0.013510113789700899,0.003134103828866762
0,76,traj_iteration,none,RK45,5,1,8,146.39477927610278,47.327127419412136,0.005722562220113613,0.001285752360512647
0,76,traj_iteration,none,RK45,5,0.5,9,164.26421213895082,47.327127419412136,0.003738300917807818,0.0007813070453566675
0,76,discrete_step,strict,RK45,5,0.1,0.4049039056063909,1.6219208426773548,47.327127419412136,0.06221950359883639,0.011300613925670616
0,76,discrete_step,none,RK45,5,0.1,0.4049039056063909,19.78614916652441,47.327127419412136,0.041493416118703455,0.009176537047541069
0,76,discrete_step,strict,RK45,5,0.05,0.20245195280319545,1.899690143764019,47.327127419412136,0.06586186430773285,0.011887360717359317
0,76,discrete_step,none,RK45,5,0.05,0.20245195280319545,26.067106135189533,47.327127419412136,0.025066579878534258,0.0058427741395061525
0,76,discrete_step,strict,RK45,5,0.025,0.10122597640159772,2.8713435605168343,47.327127419412136,0.06991001868125143,0.012648774752931545
0,76,discrete_step,none,RK45,5,0.025,0.10122597640159772,35.6919573508203,47.327127419412136,0.013588036215689079,0.0034507511104238044
0,76,traj_iteration,strict,RK45,10,2,11,8.153071783483028,47.327127419412136,0.03797241640968112,0.011671609302153822
0,76,traj_iteration,strict,RK45,10,1,11,8.153074488043785,47.327127419412136,0.03797241640968112,0.011671609302153822
0,76,traj_iteration,strict,RK45,10,0.5,12,8.785693526268005,47.327127419412136,0.03802557419459876,0.011671609302156577
0,76,traj_iteration,none,RK45,10,2,6,108.4870280623436,47.327127419412136,0.011402833033272022,0.002702023618222042
0,76,traj_iteration,none,RK45,10,1,7,126.32810977473855,47.327127419412136,0.0071844421736908404,0.0016956683788834025
0,76,traj_iteration,none,RK45,10,0.5,9,161.67665911838412,47.327127419412136,0.002930859523121913,0.000630014896752542
0,76,discrete_step,strict,RK45,10,0.1,0.4049039056063909,0.9290479645133018,47.327127419412136,0.06438490983701087,0.011568130237359718
0,76,discrete_step,none,RK45,10,0.1,0.4049039056063909,20.135174963623285,47.327127419412136,0.039252198232816136,0.008751725893593448
0,76,discrete_step,strict,RK45,10,0.05,0.20245195280319545,1.0952950343489647,47.327127419412136,0.06801051669838903,0.012137498634014728
0,76,discrete_step,none,RK45,10,0.05,0.20245195280319545,26.109410773962736,47.327127419412136,0.02343633019230868,0.005531182499825057
0,76,discrete_step,strict,RK45,10,0.025,0.10122597640159772,1.5809066221117973,47.327127419412136,0.07123829680402852,0.012680340980348884
0,76,discrete_step,none,RK45,10,0.025,0.10122597640159772,35.815473169088364,47.327127419412136,0.012581870266010375,0.0032286889749980913
0,76,traj_iteration,strict,RK45,15,2,10,5.151870034635067,47.327127419412136,0.02404798114762698,0.009733132921979675
0,76,traj_iteration,strict,RK45,15,1,11,5.607694908976555,47.327127419412136,0.02410315656621141,0.009733132922648038
0,76,traj_iteration,strict,RK45,15,0.5,12,6.065390817821026,47.327127419412136,0.024119339919017616,0.009733132922670007
0,76,traj_iteration,none,RK45,15,2,6,154.09744508937,47.327127419412136,0.00897744195364709,0.0022023665599673705
0,76,traj_iteration,none,RK45,15,1,7,179.46136520430446,47.327127419412136,0.005350852387653884,0.001280319581418127
0,76,traj_iteration,none,RK45,15,0.5,8,204.18774424865842,47.327127419412136,0.00324655719215613,0.0007266748828046088
0,76,discrete_step,strict,RK45,15,0.1,0.4049039056063909,0.6211201660335064,47.327127419412136,0.06470221428724875,0.011462549471075547
0,76,discrete_step,none,RK45,15,0.1,0.4049039056063909,28.288827247917652,47.327127419412136,0.03658521215234027,0.00832430211908954
0,76,discrete_step,strict,RK45,15,0.05,0.20245195280319545,0.7902881167829037,47.327127419412136,0.06844906218942026,0.01209043865356146
0,76,discrete_step,none,RK45,15,0.05,0.20245195280319545,33.17200830206275,47.327127419412136,0.021566089468013073,0.0052039727311454335
0,76,discrete_step,strict,RK45,15,0.025,0.10122597640159772,1.0916828624904156,47.327127419412136,0.07162771477890259,0.012643827676148018
0,76,discrete_step,none,RK45,15,0.025,0.10122597640159772,42.83275291696191,47.327127419412136,0.011454183861691473,0.003002554378927553
0,76,traj_iteration,strict,BDF,5,2,11,22.377107694745064,1316.995764799416,0.04544064396004548,0.010937088211840964
0,76,traj_iteration,strict,BDF,5,1,11,22.37711014971137,1316.995764799416,0.04544064396004548,0.010937088211840964
0,76,traj_iteration,strict,BDF,5,0.5,11,22.377111069858074,1316.995764799416,0.04544064396004548,0.010937088211840964
0,76,traj_iteration,none,BDF,5,2,6,518.2468315847218,1316.995764799416,0.013644256829213278,0.0031464216554732533
0,76,traj_iteration,none,BDF,5,1,8,701.4010501280427,1316.995764799416,0.005860586465608783,0.001259883436378674
0,76,traj_iteration,none,BDF,5,0.5,9,791.9155416078866,1316.995764799416,0.0038766419523633185,0.0008156525969555047
0,76,discrete_step,strict,BDF,5,0.1,0.4049039056063909,3.9336941987276077,1316.995764799416,0.062214604498133416,0.011300335322327557
0,76,discrete_step,none,BDF,5,0.1,0.4049039056063909,143.0615571141243,1316.995764799416,0.041479621252976925,0.009179461694528
0,76,discrete_step,strict,BDF,5,0.05,0.20245195280319545,5.074416950345039,1316.995764799416,0.0658585852773113,0.011888794426513489
